Unnamed: 0,price,S(m2),bedrooms,WCs,Address,Direction,news_code,date,content,title,link,Keyword_1,Keyword_2,Keyword_3
464,"
														Thỏa thuận																											",250.0,,," Phố Trần Xuân Soạn, Phường Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội",,77378.0, 14:58 09/03/2022,cho thuê mặt bằng phố trần xuân soạn hai bà trưng diện tích t1 t2 = 180 mặt tiền mặt tiền nhà thiết kế thông sàn sạch đẹp khang trang tuyến phố tập nập đông dân cư thuận tiện di chuyển đỗ xe phù hợp mô hình kinh doanh thời trang ngân hàng văn phòng cao cấp .... liên hê,"['cho thuê', 'mặt bằng', 'phố', 'trần xuân soạn', 'hai', 'bà', 'trưng', 'mặt', 'tiền', '16m', 'thông sàn', 'vị trí', 'cực', 'đẹp']",https://batdongsan.vn/cho-thue-mat-bang-pho-tran-xuan-soan-hai-ba-trung-mat-tien-16m-thong-san-vi-tri-cuc-dep-r77378,"['soạn', 'trang', 'hê', 'nập', 'khang', 'mặt', 'trưng', 'phố', 'hai', 'tiền']","['đẹp khang', 'trang tuyến', 'trang ngân', 'sàn sạch', 'soạn hai', 'nập đông', 'di đỗ', 'tập nập', 'phố tập', 'khang trang']","['đỗ xe phù', 'đẹp khang trang', 'xuân soạn hai', 'tập nập đông', 'tuyến phố tập', 'trang tuyến phố', 'trang ngân hàng', 'tiện di đỗ', 'thời trang ngân', 'thông sàn sạch']"
570,"
														3.5 triệu														/tháng													",160.0,,," 174A, KP 4, Đường Thạnh Xuân 52", Tây,27942.0, 14:58 20/02/2022,đất tường bao cổng rào đổ bê tông đồng hồ điện nhà vệ sinh sẵng đẹp đường nhựa mt bờ kè đường tx xe tải công ty tiện buôn bán kho bãi vật liệu xây dựng bãi xe hơi trồng . không xây kiên cố liên hệ chủ,"['cho thuê', 'mặt bằng mặt', 'tiền', 'bờ', 'kè', '8x20', '3,5', 'tr', 'th']",https://batdongsan.vn/cho-thue-mat-bang-mat-tien-bo-ke-8x20m-35-trth-r27942,"['sẵng', 'bãi', 'tx', 'kè', 'đổ', 'rào', 'cổng', 'trồng', 'liệu', 'vật']","['đất tường', 'đường tx', 'điện vệ', 'tông đồng', 'tx xe', 'trồng xây', 'sẵng đẹp', 'sinh sẵng', 'rào đổ', 'nhựa mt']","['đất tường bao', 'đường tx xe', 'đường nhựa mt', 'điện vệ sinh', 'xây dựng bãi', 'xe hơi trồng', 'vệ sinh sẵng', 'tải công ty', 'tường bao cổng', 'tông đồng hồ']"
363,"
														100 triệu														/tháng													",500.0,,5.0," Dự án Green River quận 8, Đường Phạm Thế Hiển, Phường 6, Quận 8, Hồ Chí Minh",,51371.0, 14:58 24/02/2022,mặt bằng sàn thương mại green river q8 phạm thế hiển hcm dự án hoàn thiện đi hoạt động với m2 tầng diện tích thuê m2 tr . 230 m2 tr . 400 m2 tr lầu . tổng dự án 10.000 m2 diện tích đa dạng chia nhỏ thành tùy nhu cầu khách hàng vị trí phù hợp phát triển kinh doanh phù hợp tất cả mô hình ngân hàng spa gym trung tâm tiếng anh đại siêu thị rạp chiếu phim ... quy mô trở thành sàn thương mại quận hcm. rất hân hạnh đón tiếp khách hàng nhu cầu thuê kết hợp anh chị em môi giới hà nội sài gòn mọi thông tin chi tiết thuê sàn thương mại,"['cho thuê', 'mặt bằng', 'kinh doanh', 'khu', 'thương mại', 'phạm thế hiển', 'q.']",https://batdongsan.vn/cho-thue-mat-bang-kinh-doanh-trong-khu-thuong-mai-pham-the-hien-q8-r51371,"['mại', 'sàn', 'hcm', 'tr', 'thương', 'mô', 'nhu', 'hân', 'hiển', 'hợp']","['sàn thương', 'tr tr', 'thương mại', 'án diện', 'tổng dự', 'tất mô', 'trí phù', 'tiếng đại', 'thành tùy', 'thành sàn']","['sàn thương mại', 'động tầng diện', 'đón tiếp hàng', 'đa dạng chia', 'án diện tích', 'vị trí phù', 'tổng dự án', 'tất mô hình', 'tích thuê tr', 'tâm tiếng đại']"
410,"
														Thỏa thuận																											",80.0,6.0,3.0,,,81523.0, 14:58 25/04/2022,"cho thuê tầng địa chỉ số phạm khắc quảng tổ 7 , phường giang biên long biên nhà xây tầng diện tích m2 tầng . mặt tiền thoáng mát ánh sáng . nhà mặt tiền có thể đi . điện đầy đủ nằm khu dân cư đông đúc sầm uất khu dân trí an ninh vị trí trung tâm long biên chợ bệnh viện trường học môi trường trong sạch an ninh . cách vinhome river side 500 bệnh viện đức giang ủy ban quận long biên km xung quanh tòa chung cư no no ruby1 valencia ecocity ... giao thông thuận tiện thoáng mát phù hợp văn phòng trường học trung tâm gía thuê triệu ưu tiên thuê lâu dài hợp đông dài hạn liên hệ chủ","['cho thuê', 'phạm khắc quảng', 'tổ', '7 , phường', 'giang biên', 'long', 'biên', 'hà nội']",https://batdongsan.vn/cho-thue-nha-tai-22-pham-khac-quang-to-7-phuong-giang-bien-long-bien-ha-noi-r81523,"['biên', 'no', 'long', 'giang', 'valencia', 'ecocity', 'khắc', 'side', 'trường', 'ruby']","['long biên', 'điện nằm', 'đi điện', 'viện đức', 'vinhome river', 'valencia ecocity', 'tổ phường', 'tầng địa', 'tâm gía', 'trường sạch']","['ủy ban long', 'đức giang ủy', 'địa phạm khắc', 'điện nằm khu', 'đi điện nằm', 'ánh mặt tiền', 'viện đức giang', 'vinhome river side', 'valencia ecocity giao', 'tổ phường giang']"
142,"
														680 triệu																											",1000.0,,," Xã Vĩnh Lộc B, Huyện Bình Chánh, TP. HCM",,81524.0, 14:58 25/04/2022,bán đất bình chánh đường kệnh liên vùng 1000 m2 dt m2 đất trồng đường lưu thông thuận tiện ô tô di chuyển thoải mái nền đất cao ráo trồng nuôi cá hạ tầng cơ bản điện khu đất đất đầu tư xây dựng nhà vườn trồng giá bán m2,"['bán', 'đất', 'bình chánh', 'm2', 'giá bán', 'tr']",https://batdongsan.vn/ban-dat-binh-chanh-1000m2-gia-ban-680tr-r81524,"['trồng', 'đất', 'kệnh', 'nuôi', 'chánh', 'cá', 'lưu', 'thoải', 'vườn', 'hạ']","['đất trồng', 'đất bình', 'đường kệnh', 'tô di', 'trồng đường', 'trồng nuôi', 'trồng giá', 'tiện tô', 'nuôi cá', 'mái đất']","['đất đất đầu', 'đất trồng đường', 'đất trồng nuôi', 'đất bình chánh', 'đường kệnh liên', 'điện khu đất', 'vườn trồng giá', 'tầng điện khu', 'tô di thoải', 'trồng đường lưu']"
1314,"
														5 tỷ																											",65.0,3.0,3.0," 238/16 Võ Văn Hát, P. Long Trường, Q9, TP. Thủ Đức", Đông-Bắc,77972.0, 15:00 03/01/2022,bán nhà võ văn hát p. long trường q9 tp. thủ đức dt pn wc một sẹc hai mặt hẻm nhựa . nhà thuê tr khu dân cư an ninh trường chợ khu công nghệ cao q9,"['bán', 'gấp', 'q9']",https://batdongsan.vn/ban-gap-nha-q9-r77972,"['sẹc', 'hát', 'trường', 'nghệ', 'võ', 'nhựa', 'hai', 'hẻm', 'thủ', 'đức']","['đức dt', 'wc sẹc', 'văn hát', 'sẹc hai', 'nhựa thuê', 'hát long', 'trường tp', 'tr khu', 'long trường', 'ninh trường']","['tr khu dân', 'thuê tr khu', 'chợ khu công', 'đức dt pn', 'wc sẹc hai', 'văn hát long', 'võ văn hát', 'trường chợ khu', 'thủ đức dt', 'sẹc hai mặt']"
558,"
														12 triệu														/tháng													",120.0,3.0,2.0," Đường 1, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",,77429.0, 15:00 09/03/2022,cho thuê 1 trệt lầu phòng ngủ phòng phòng nhà vệ sinh ban công . đường ô tô thoải mái thuận tiện đi bình thạnh quận quận đại học luật thủ đức,"['cho thuê', 'nguyên', 'tp', 'thủ đức']",https://batdongsan.vn/cho-thue-nha-nguyen-can-tai-tp-thu-duc-r77429,"['luật', 'phòng', 'thạnh', 'thoải', 'thủ', 'đức', 'mái', 'ban', 'tô', 'vệ']","['đi bình', 'thạnh đại', 'luật thủ', 'học luật', 'công đường', 'thuê lầu', 'mái thuận', 'sinh ban', 'tô thoải', 'phòng vệ']","['đi bình thạnh', 'tiện đi bình', 'thạnh đại học', 'thuê lầu phòng', 'luật thủ đức', 'học luật thủ', 'công đường tô', 'bình thạnh đại', 'ban công đường', 'đại học luật']"
816,"
														Thỏa thuận																											",350.0,4.0,4.0," Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",,77441.0, 15:00 09/03/2022,cần thuê biệt thự vườn mai kđt ecopark hưng yên căn dt đất m2 dtxd m2 . gồm tầng căn thiết kế bếp pk 4pn 4wc phòng thờ sân thượng căn thiết kế đẹp hiện đại với không gian thoáng mát ánh sáng tự nhiên căn trang bị nội thất đầy đủ tất cả phòng đẹp hiện đại . giá thỏa thuận . * mọi chi tiết vui lòng lh 0988.262.949,"['cho thuê', 'biệt thự', 'sân', 'vườn', '4pn', '4wc', 'đồ', 'khu', 'vườn', 'mai ecopark', 'hưng yên']",https://batdongsan.vn/cho-thue-biet-thu-san-vuon-4pn-4wc-du-do-o-khu-vuon-mai-ecopark-hung-yen-r77441,"['dtxd', 'pk', 'ecopark', 'đại', 'hiện', 'kế', 'thiết', 'kđt', 'thờ', 'đẹp']","['đẹp hiện', 'vườn mai', 'thất tất', 'thượng thiết', 'nhiên trang', 'mai kđt', 'ecopark hưng', 'đại giá', 'đại gian', 'thuận chi']","['đẹp hiện đại', 'đất dtxd tầng', 'đại giá thỏa', 'đại gian thoáng', 'ánh nhiên trang', 'yên dt đất', 'vườn mai kđt', 'tất phòng đẹp', 'thự vườn mai', 'thỏa thuận chi']"
1968,"
														Thỏa thuận																											",120.0,,," Đường 70 Cầu Bươu, Xã Tân Triều, Thanh Trì, Hà Nội",,77433.0, 15:00 09/03/2022,chính chủ thuê kho xưởng khu vực đường cầu bươu thanh trì hn. diện tích m2 bảo vệ vòng camera giám sát 24/24 giao thông thuận tiện xe container đỗ cửa kho dịch vụ bốc xếp nâng hạ vận tải kho pháp lý đầy đủ rõ ràng minh bạch khu vực cấm đường xe cont ra vào 24/24 liên hệ ms. trang,"['chính', 'chủ', 'thuê', 'kho', 'xưởng', 'kđt', 'cầu', 'bươu', 'viện', 'tân triều', 'dt 120', 'm2']",https://batdongsan.vn/chinh-chu-cho-thue-kho-xuong-tai-kdt-moi-cau-buou-gan-vien-k-tan-trieu-dt-120m2-r77433,"['kho', 'bươu', 'cấm', 'hn', 'vực', 'xếp', 'bốc', 'cont', 'bạch', 'giám']","['vực cấm', 'tích bảo', 'trì hn', 'sát giao', 'cấm đường', 'cont liên', 'bạch khu', 'tải kho', 'kho pháp', 'kho dịch']","['đường cầu bươu', 'xe cont liên', 'vực đường cầu', 'vực cấm đường', 'tích bảo vệ', 'trì hn diện', 'sát giao thông', 'minh bạch khu', 'khu vực cấm', 'giám sát giao']"
569,"
														5.5 triệu														/tháng													",35.0,,,,,79930.0, 15:01 19/04/2022,"cho thuê officetel giá cc q7 boulevad giá 5.5 tr th đc nguyễn lương bằng phú mỹ thuận tiện kết nối trung tâm tiện ích nội khu hồ bơi công viên dịch vụ mua sắm phụ vụ tiện ích ngoài ra thuê khu vực chính chủ mua thuê căn hộ q7 boulevard cho thuê căn hộ căn hộ thuê giá rẻ mua bán cho thuê căn hộ dockland bán-cho thuê nguyên mua bán cho thuê căn hộ phòng ngủ mua bán cho thuê căn hộ phòng ngủ căn hộ phòng ngủ cho thuê căn hộ panorama căn hộ giá rẻ căn hộ trung tâm 7 , căn hộ tr chung cư thuê thuê chung cư căn hộ thuê cho thuê căn hộ bán thuê q7 boulevard bán thuê docklands mua bán thuê căn hộ cosmo city mua bán thuê q7 riverside bán thuê hưng phúc bán thuê midtown bán thuê era town bán thuê shunshine city bán thuê golden king cho thuê văn phòng luxcity cho thuê căn hộ chung cư panorama cho thuê căn hộ phú mỹ hưng tìm căn hộ giá cần căn hộ tỷ cho thuê shophouse cần mua căn hộ midtown tỷ mua căn hộ giá rẻ cho thuê căn hộ mini căn hộ thuê midtown thuê căn hộ cao cấp an ninh mua căn hộ chung cư cho thuê căn hộ midtown mua – bán căn hộ midtown","['thuê', 'căn hộ', 'officetel', 'giá', 'rẻ', 'gọi', '090.234.9965', 'thổ cát nhi']",https://batdongsan.vn/thue-can-ho-officetel-quan-7-gia-re-goi-ngay-0902349965-tho-cat-nhi-r79930,"['hộ', 'thuê', 'midtown', 'mua', 'panorama', 'boulevard', 'rẻ', 'cư', 'ngủ', 'giá']","['thuê hộ', 'mua thuê', 'hộ thuê', 'mua hộ', 'hộ midtown', 'hộ giá', 'hộ phòng', 'thuê midtown', 'midtown thuê', 'boulevard thuê']","['mua thuê hộ', 'hộ phòng ngủ', 'thuê midtown thuê', 'mua hộ midtown', 'hộ giá rẻ', 'thuê hộ phòng', 'đc nguyễn lương', 'ích thuê khu', 'vực chủ mua', 'văn phòng luxcity']"
1719,"
														26 triệu														/tháng													",145.0,1.0,16.0," 62 đường Yên Phụ, phường Nguyễn Trung Trực, quận Ba Đình, Hà Nội", Bắc,78104.0, 15:03 08/04/2022,tòa nhà văn phòng tầng tầng hầm xe vỉa hè rộng rãi là tuyến phố trung tâm giao thông vô cùng thuận lợi dốc hòe nhai . sàn trang bị thiết bị văn phòng điều hoà âm trần ánh sáng chuẩn sàn gạch rèm cửa ... diện tích giá m2 tầng giá triệu . + m2 tầng 6b giá triệu . + m2 tầng . giá triệu * tòa tiện ích văn phòng chuẩn thang máy tốc độ cơ sở viễn thông hiện đại máy phát điện dự phòng công suất hệ thống pccc tiêu chuẩn - điện ổn định view đẹp thoáng mặt tiền tầng hầm xe camera an ninh bảo vệ 24/24 dịch vụ quản lý tòa chuyên nghiệp miễn phí làm việc kể cả ngày lễ chủ nhật . * liên hệ mrs quỳnh cam kết thông tin hình ảnh thực tế làm việc chủ chủ nhà trực tiếp quản lý thuê,"['cho thuê', 'tầng', 'tòa', 'vp', 'tầng', 'đường', 'yên phụ']",https://batdongsan.vn/cho-thue-145m-tang-1-toa-nha-vp-8-tang-tai-so-62-duong-yen-phu-r78104,"['tầng', 'chuẩn', 'tòa', 'nhai', 'hòe', 'phòng', 'triệu', 'quản', 'dốc', 'văn']","['tầng giá', 'triệu tầng', 'giá triệu', 'hầm xe', 'tầng hầm', 'quỳnh cam', 'mrs quỳnh', 'văn phòng', 'đại máy', 'tế chủ']","['tầng giá triệu', 'triệu tầng giá', 'giá triệu tầng', 'tầng hầm xe', 'triệu tòa tiện', 'quỳnh cam kết', 'mrs quỳnh cam', 'hệ mrs quỳnh', 'độ sở viễn', 'định view đẹp']"
116,"
														Thỏa thuận																											",180.0,,," Dự án Vinhomes Star City, Thành phố Thanh Hóa, Thanh Hóa",,77410.0, 15:03 09/03/2022,"tôi chủ song lập phân khu phong lan là vip khu phong lan pl03 sông view công viên hướng đông nam cực thoáng diện tích m2 mặt tiền giá tỷ bao phí đóng nh giải ngân vay lãi suất 05.2023 là vip khu phong lan pl03 vip dự án cửa view công viên sông view công viên bể bơi khu mẫu đơn cực thoáng trước view thẳng vườn hoa phân khu pl diện tích m2 mặt tiền giá 14,5 tỷ bao phí đóng nh giải ngân vay lãi suất 05.2023 vị trí dự án nằm đại lộ thành phố ubnd tp thanh hoá nằm dự án vin trung tâm hội nghị thành phố thanh hoá nằm dự án vin nhà thi đấu thành phố nằm dự án vin cơ quan hành chính thành phố nằm dự án vin trường học vinschool khai giảng đón học sinh vinmec khai trương trung tâm thương mại ngã tư bể bơi mùa câu cá quần thể vin sân tennis cầu lông dụng cụ thể dục công viên . tiềm năng thanh hoá tháng thông cao tốc hn thanh hoá rút ngắn thời gian tiếng sun group sầm sơn đầu tư quy mô dần hoạt động sun group khoáng nóng quảng xương 3.2022 sun group đầu quý khởi công khu du lịch bến en siêu flamingo hải tiến triển khai rầm rộ vin group triển khai khu du lịch suối cá thần sân bay thọ xuân nâng cấp cảng quốc tế đón du lịch mùa rất yếu tố thúc đẩy phát triển mạnh mẽ thanh hoá tiếp theo em phong","['bán', 'biệt thự', 'song lập vinhomes star city', 'thanh hóa lh']",https://batdongsan.vn/ban-biet-thu-song-lap-vinhomes-star-city-thanh-hoa-lh-0972512318-r77410,"['vin', 'hoá', 'pl', 'group', 'lan', 'án', 'khai', 'dự', 'vip', 'sun']","['án vin', 'nằm dự', 'phong lan', 'khu phong', 'view công', 'sun group', 'dự án', 'hoá nằm', 'đóng nh', 'vip khu']","['dự án vin', 'nằm dự án', 'khu phong lan', 'view công viên', 'thành phố nằm', 'phố nằm dự', 'hoá nằm dự', 'đóng nh giải', 'vip khu phong', 'phí đóng nh']"
1196,"
														1000 triệu																											",234.0,,, Hòa thắng, Tây-Bắc,77989.0, 15:04 01/12/2021,"hạ giá từ tỷ1 tỷ bán nhanh lô đất hòa thắng cạnh chợ dt 5,5 x24m5 thổ cư cách lộ 70 tiếp cận tiện ích xã hội _chợ _ủy ban _bách hóa xanh . _trường mầm non . c1 c2 và tiện ích xung quanh giá tỷ lh 08.22222.506 gặp hoàng xem đất zalo 0911.324.260","['hạ giá', 'lô', 'đất', 'cạnh', 'chợ hòa thắng', 'cách', 'lộ']",https://batdongsan.vn/ha-gia-lo-dat-canh-cho-hoa-thang-cach-lo-27-90m-r77989,"['_ủy', '_trường', '_chợ', '_bách', 'tỷ', 'đất', 'thắng', 'mầm', 'ích', 'non']","['đất zalo', 'đất hòa', 'xanh _trường', 'thắng cạnh', 'non tiện', 'lộ tiếp', 'lh hoàng', 'hội _chợ', 'hạ giá', 'hòa thắng']","['đất hòa thắng', 'xã hội _chợ', 'xanh _trường mầm', 'tỷ tỷ lô', 'tỷ lh hoàng', 'tiếp cận tiện', 'thổ cư lộ', 'thắng cạnh chợ', 'quanh giá tỷ', 'non tiện ích']"
1545,"
														120 triệu														/tháng													",200.0,,," Dự án CityLand Park Hills, Đường Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh",,77434.0, 15:04 09/03/2022,cho thuê nguyên mặt tiền phan văn trị dự án cityland park hills vị trí dẹp thuận tiện kinh doanh ngành nghề diện tích thuê 5x20 10x20 15x20 20x20 25x20 xây dựng lầu giao hoàn thiện có thể thuê linh hoạt tùy nhu cầu kinh doanh giá thuê 5x20 tr 10x20 giá thuê tr ... liên hệ thực tế việt,"['cho thuê', 'mặt tiền', 'đường', 'phan văn trị', '10x20', 'lầu', 'tr', 'th', '. lh']",https://batdongsan.vn/cho-thue-mat-tien-duong-phan-van-tri-10x20m-1-tret-4-lau-120trth-lh-0936-025-679-r77434,"['thuê', 'dẹp', 'hills', 'cityland', 'tùy', 'tr', 'kinh', 'phan', 'doanh', 'park']","['án cityland', 'tế việt', 'trị dự', 'trí dẹp', 'lầu giao', 'hoạt tùy', 'hills vị', 'dẹp thuận', 'nghề diện', 'thuê tr']","['giá thuê tr', 'án cityland park', 'vị trí dẹp', 'văn trị dự', 'tích thuê xây', 'trị dự án', 'trí dẹp thuận', 'thực tế việt', 'thể thuê linh', 'thuê xây dựng']"
172,"
														30 triệu																											",30.0,,," 623, Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",,20471.0, 15:04 19/02/2022,nhu cầu nâng tay nghề tiệm nail vị trí mặt tiền chợ phạm văn bạch đông đúc tấp nập sẳn vỉa hè xe rộng . hiện thuê cf tr5 có thể thuê tiếp ko tùy đồ nghề tất cả vào ko mua đồ cá nhân . giá tr bao gồm tiền cọc 10 tr mặt bằng tr ghế nail giường gội tùy ý thanh lý,"['sang', 'tiệm', 'nail', 'mặt bằng', 'kinh doanh', 'mặt tiền', 'chợ']",https://batdongsan.vn/sang-tiem-nail-mat-bang-kinh-doanh-mat-tien-cho-r20471,"['nail', 'tùy', 'ko', 'tr', 'nghề', 'đồ', 'gội', 'sẳn', 'cf', 'tấp']","['đồ nghề', 'đúc tấp', 'tất ko', 'tùy đồ', 'tùy lý', 'tr ghế', 'tiếp ko', 'thuê cf', 'sẳn vỉa', 'nập sẳn']","['đồ nghề tất', 'đúc tấp nập', 'đông đúc tấp', 'xe rộng hiện', 'vỉa hè xe', 'văn bạch đông', 'tất ko mua', 'tấp nập sẳn', 'tùy đồ nghề', 'tr thể thuê']"
1861,"
														12.3 tỷ																											",271.0,,," MPN 97/1, khu phố 3, P. Thới An, Q.12",,80254.0, 15:04 20/04/2022,"chính chủ xưởng hiện khu phố p. thới an q. . xưởng hiện thuê tr diện tích 271,8 m2 mặt tiền đường ô tô sở hữu riêng tiện ích khu dân cư chợ trường học thuận tiện đi lại có thể đầu tư thuê xây giá bán tỷ thương lượng liên hệ chủ ms ly","['chính', 'chủ', 'xưởng', 'hiện', 'hẻm', 'lê văn khương q.']",https://batdongsan.vn/chinh-chu-can-ban-phan-xuong-hien-co-tai-hem-le-van-khuong-q12-r80254,"['xưởng', 'ly', 'thới', 'hiện', 'chủ', 'ms', 'tiện', 'tô', 'thuê', 'khu']","['xưởng hiện', 'chủ xưởng', 'tô sở', 'phố thới', 'ms ly', 'an xưởng', 'đi thể', 'xây giá', 'thới an', 'thuê xây']","['chủ xưởng hiện', 'xưởng hiện thuê', 'an xưởng hiện', 'đường tô sở', 'đi thể đầu', 'xưởng hiện khu', 'xây giá tỷ', 'tư thuê xây', 'tô sở hữu', 'tiện đi thể']"
212,"
														5.8 tỷ																											",52.0,4.0,5.0," Đường Phạm Văn Chiêu, Phường 9, Gò Vấp, Hồ Chí Minh",,77452.0, 15:05 09/03/2022,nhà phố nằm khu đồng bộ víp đường phạm văn chiêu p9 gò vấp diện tích đúc kiên cố lầu sân thượng . nhà sân xe máy phòng bếp phòng ngủ 5wc phòng thờ sân thượng . nhà trống vị trí nhà nằm khu phân lô đồng bộ an ninh sạch sẽ đường xe hơi ra vào thoải mái tiện văn phòng công ty kinh doanh buôn bán hàng online sát ngã cây trâm phạm văn chiêu cv làng hoa trường học chợ nhà thờ ... trung tâm thương mại bán kính . sổ hồng chủ bao sang tên . giá tỷ triệu thương lượng chủ hỗ trợ nhu cầu vay ngân hàng mua . hướng tây bắc . lh biên truy cập web http://nhadatgiabao.vn/ hoăc facebook . nhadatgiabao,"['bán', 'phố', 'giá', 'rẻ', 'đường', 'khu phố', 'víp', 'phạm văn chiêu', 'p9']",https://batdongsan.vn/ban-nha-pho-gia-re-duong-10m-khu-pho-vip-ngay-pham-van-chieu-p9-r77452,"['nhadatgiabao', 'chiêu', 'thờ', 'phạm', 'víp', 'hoăc', 'sân', 'thượng', 'phòng', 'truy']","['văn chiêu', 'phạm văn', 'sân thượng', 'nằm khu', 'đồng víp', 'web http', 'víp đường', 'vn hoăc', 'tích đúc', 'trâm phạm']","['phạm văn chiêu', 'đồng víp đường', 'xe máy phòng', 'web http nhadatgiabao', 'văn chiêu gò', 'văn chiêu cv', 'víp đường phạm', 'vn hoăc facebook', 'tích đúc kiên', 'tây bắc lh']"
1550,"
														34 triệu														/tháng													",98.0,,,,,79925.0, 15:05 19/04/2022,văn phòng thiết kế hiện đại và không gian xanh mát chính chủ quận phú nhuận - địa chỉ hoàng văn thụ p9 phú nhuận toà nằm khu vực công ty cao ốc tòa cạnh trung tâm mua sắm ngân hàng khu ăn uống đối diện khách sạn tân sơn nhất . văn phòng phú nhuận dự án văn phòng thuê thiết kế tiêu chuẩn chuẩn tiện ích . là lý tưởng doanh nghiệp địa chỉ kinh doanh công ty thông tin toà hầm lầu thông tin diện tích xây dựng nở hậu diện tích m2 m2 giá thuê tr tr giá bao gồm phí dịch vụ bao gồm thuế tiện ích tòa hệ thống wc riêng biệt sạch sẽ tầng an ninh 24/24 an toàn phòng cháy chữa cháy . + hệ thống chiếu tiêu chuẩn . + thang máy tốc độ . + pccc tiêu chuẩn . ngoài vị trí chúng tôi tp.hcm liên hệ,"['phú', 'nhuận', 'thuê', 'văn phòng', 'mt', 'hoàng văn thụ']",https://batdongsan.vn/phu-nhuan-cho-thue-van-phong-mt-hoang-van-thu-0583686688-r79925,"['chuẩn', 'nhuận', 'tiêu', 'cháy', 'văn', 'phú', 'phòng', 'thống', 'tòa', 'bao']","['phú nhuận', 'tiêu chuẩn', 'ốc tòa', 'độ pccc', 'ích lý', 'uống đối', 'tưởng doanh', 'ty ốc', 'ty thông', 'trí tp']","['ốc tòa cạnh', 'độ pccc tiêu', 'đại gian xanh', 'ích tòa hệ', 'ích lý tưởng', 'xây dựng nở', 'xanh mát chủ', 'vị trí tp', 'uống đối diện', 'tốc độ pccc']"
1952,"
														19.3 tỷ																											",110.0,5.0,5.0," Phường Mai Dịch, Cầu Giấy, Hà Nội",,77409.0, 15:07 09/03/2022,ông tòa biệt thự phân lô quân đội khu nhà vườn trần bình cầu giấy phân lãnh đạo quân đội vị trí trung tâm cầu giấy mỹ đình giáp nam bắc từ liêm cực tiện di chuyển . nhà ông hoàn thiện khu vực phân lô dân trí vỉa hè rộng ô tô đỗ cửa thoải mái gara . bán tiếc nay con cháu . sổ đỏ phân lô vuông đẹp sẵn sàng giao dịch,"['bán', 'tòa', 'biệt thự', 'phân', 'lô', 'quân đội', 'trần bình', 'cầu giấy', '. 110m2', 'mt', '7m', 'tầng.vỉa', 'hè', '2m giá 19.3', 'tỷ']",https://batdongsan.vn/ban-toa-biet-thu-phan-lo-quan-doi-tran-binh-cau-giay-110m2-mt-7m-4-tangvia-he-2m-gia-193-ty-r77409,"['phân', 'đội', 'quân', 'lô', 'giấy', 'tiếc', 'cháu', 'lãnh', 'gara', 'cầu']","['phân lô', 'quân đội', 'cầu giấy', 'đội vị', 'đội khu', 'đỏ phân', 'đạo quân', 'đình giáp', 'vườn trần', 'trí vỉa']","['đội vị trí', 'đội khu vườn', 'đỏ phân lô', 'đạo quân đội', 'đình giáp nam', 'vườn trần bình', 'trần bình cầu', 'trí vỉa hè', 'tiện di hoàn', 'tiếc cháu sổ']"
722,"
														6 triệu														/tháng													",3150.0,,," Đường Huỳnh Thị Na, Xã Đông Thạnh, Huyện Hóc Môn, Tp Hồ Chí Minh",,10834.0, 15:07 18/02/2022,cần thuê đất nông nghiệp sông đường nguyễn thị na đông thạnh hốc môn thuận tiện tưới tiêu,"['đất', 'nông nghiệp', 'sông', 'xã', 'đông thạnh', 'hốc môn']",https://batdongsan.vn/dat-nong-nghiep-gan-song-xa-dong-thanh-hoc-mon-r10834,"['hốc', 'tưới', 'na', 'môn', 'nông', 'thạnh', 'sông', 'tiêu', 'nguyễn', 'nghiệp']","['đông thạnh', 'tiện tưới', 'thị na', 'thạnh hốc', 'nghiệp sông', 'na đông', 'môn thuận', 'hốc môn', 'tưới tiêu', 'sông đường']","['đông thạnh hốc', 'tiện tưới tiêu', 'thị na đông', 'thạnh hốc môn', 'thuận tiện tưới', 'thuê đất nông', 'nông nghiệp sông', 'nguyễn thị na', 'nghiệp sông đường', 'na đông thạnh']"
